track_id,track_name,artist_name,genre,energy,danceability,valence,Human_Vibe_Tag,Discovery_Reason,Data_Source
TRK-SCALED-0747,Augmented Track 747,Computational Artist 81,Hip-Hop,0.75,0.72,0.47,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0748,Augmented Track 748,Computational Artist 194,R&B,0.27,0.55,0.29,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0749,Augmented Track 749,Computational Artist 130,Indie,0.25,0.46,0.49,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0750,Augmented Track 750,Computational Artist 73,Jazz,0.56,0.63,0.52,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0751,Augmented Track 751,Computational Artist 9,Indie,0.22,0.39,0.36,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0752,Augmented Track 752,Computational Artist 158,Jazz,0.31,0.68,0.56,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0753,Augmented Track 753,Computational Artist 193,Hip-Hop,0.67,0.87,0.47,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0754,Augmented Track 754,Computational Artist 199,Jazz,0.36,0.64,0.16,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0755,Augmented Track 755,Computational Artist 8,R&B,0.21,0.5,0.42,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0756,Augmented Track 756,Computational Artist 119,EDM,0.46,0.35,0.27,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0757,Augmented Track 757,Computational Artist 177,R&B,0.32,0.37,0.58,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0758,Augmented Track 758,Computational Artist 145,R&B,0.59,0.48,0.36,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0759,Augmented Track 759,Computational Artist 86,EDM,0.41,0.59,0.12,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0760,Augmented Track 760,Computational Artist 151,Hip-Hop,0.9,0.74,0.57,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0761,Augmented Track 761,Computational Artist 154,Folk,0.23,0.46,0.13,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0762,Augmented Track 762,Computational Artist 178,EDM,0.32,0.39,0.35,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0763,Augmented Track 763,Computational Artist 114,Pop,0.79,0.64,0.63,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0764,Augmented Track 764,Computational Artist 57,Indie,0.68,0.43,0.48,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0765,Augmented Track 765,Computational Artist 149,Hip-Hop,0.68,0.76,0.44,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0766,Augmented Track 766,Computational Artist 82,Jazz,0.64,0.65,0.46,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0767,Augmented Track 767,Computational Artist 114,EDM,0.54,0.69,0.33,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0768,Augmented Track 768,Computational Artist 174,Hip-Hop,0.87,0.83,0.53,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0769,Augmented Track 769,Computational Artist 34,EDM,0.55,0.47,0.48,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0770,Augmented Track 770,Computational Artist 134,Hip-Hop,0.75,0.85,0.58,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0771,Augmented Track 771,Computational Artist 134,Jazz,0.55,0.69,0.41,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0772,Augmented Track 772,Computational Artist 187,EDM,0.22,0.37,0.51,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0773,Augmented Track 773,Computational Artist 132,Indie,0.38,0.57,0.19,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0774,Augmented Track 774,Computational Artist 87,Hip-Hop,0.69,0.85,0.41,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0775,Augmented Track 775,Computational Artist 164,Folk,0.62,0.69,0.18,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0776,Augmented Track 776,Computational Artist 6,Folk,0.49,0.31,0.55,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0777,Augmented Track 777,Computational Artist 93,Folk,0.62,0.36,0.29,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0778,Augmented Track 778,Computational Artist 118,Indie,0.35,0.59,0.57,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0779,Augmented Track 779,Computational Artist 74,Pop,0.75,0.83,0.65,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0780,Augmented Track 780,Computational Artist 9,Jazz,0.47,0.48,0.57,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0781,Augmented Track 781,Computational Artist 44,Jazz,0.51,0.3,0.23,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0782,Augmented Track 782,Computational Artist 101,Folk,0.24,0.48,0.11,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0783,Augmented Track 783,Computational Artist 175,Hip-Hop,0.64,0.73,0.51,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0784,Augmented Track 784,Computational Artist 7,Hip-Hop,0.95,0.81,0.56,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0785,Augmented Track 785,Computational Artist 112,Pop,0.74,0.62,0.73,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0786,Augmented Track 786,Computational Artist 61,Pop,0.74,0.81,0.77,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0787,Augmented Track 787,Computational Artist 17,Hip-Hop,0.94,0.88,0.41,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0788,Augmented Track 788,Computational Artist 45,Pop,0.68,0.75,0.6,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0789,Augmented Track 789,Computational Artist 27,EDM,0.37,0.47,0.58,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0790,Augmented Track 790,Computational Artist 58,Hip-Hop,0.74,0.75,0.48,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0791,Augmented Track 791,Computational Artist 167,Hip-Hop,0.66,0.77,0.35,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0792,Augmented Track 792,Computational Artist 128,Jazz,0.67,0.47,0.15,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0793,Augmented Track 793,Computational Artist 80,Indie,0.27,0.39,0.3,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0794,Augmented Track 794,Computational Artist 154,Jazz,0.3,0.34,0.25,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0795,Augmented Track 795,Computational Artist 83,Pop,0.52,0.8,0.76,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0796,Augmented Track 796,Computational Artist 6,Jazz,0.53,0.34,0.11,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0797,Augmented Track 797,Computational Artist 145,EDM,0.57,0.56,0.21,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0798,Augmented Track 798,Computational Artist 25,R&B,0.69,0.56,0.32,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0799,Augmented Track 799,Computational Artist 198,Jazz,0.58,0.7,0.15,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0800,Augmented Track 800,Computational Artist 58,Pop,0.67,0.82,0.8,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0801,Augmented Track 801,Computational Artist 116,Folk,0.42,0.57,0.15,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0802,Augmented Track 802,Computational Artist 173,Pop,0.77,0.78,0.89,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0803,Augmented Track 803,Computational Artist 156,EDM,0.26,0.61,0.5,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0804,Augmented Track 804,Computational Artist 140,Folk,0.58,0.59,0.4,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0805,Augmented Track 805,Computational Artist 147,Hip-Hop,0.78,0.9,0.57,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0806,Augmented Track 806,Computational Artist 112,R&B,0.34,0.64,0.34,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0807,Augmented Track 807,Computational Artist 165,EDM,0.43,0.33,0.29,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0808,Augmented Track 808,Computational Artist 42,Pop,0.5,0.69,0.81,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0809,Augmented Track 809,Computational Artist 71,Indie,0.21,0.33,0.3,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0810,Augmented Track 810,Computational Artist 101,Jazz,0.39,0.38,0.11,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0811,Augmented Track 811,Computational Artist 154,EDM,0.69,0.58,0.4,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0812,Augmented Track 812,Computational Artist 97,Pop,0.64,0.63,0.57,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0813,Augmented Track 813,Computational Artist 156,R&B,0.29,0.66,0.25,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0814,Augmented Track 814,Computational Artist 58,Folk,0.31,0.49,0.15,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0815,Augmented Track 815,Computational Artist 117,Folk,0.67,0.31,0.58,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0816,Augmented Track 816,Computational Artist 173,Pop,0.81,0.67,0.56,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0817,Augmented Track 817,Computational Artist 59,Pop,0.67,0.77,0.81,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0818,Augmented Track 818,Computational Artist 37,Folk,0.58,0.51,0.11,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0819,Augmented Track 819,Computational Artist 166,Pop,0.7,0.8,0.63,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0820,Augmented Track 820,Computational Artist 198,Pop,0.6,0.8,0.67,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0821,Augmented Track 821,Computational Artist 63,Indie,0.54,0.62,0.25,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0822,Augmented Track 822,Computational Artist 194,Folk,0.57,0.35,0.31,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0823,Augmented Track 823,Computational Artist 68,Hip-Hop,0.6,0.84,0.44,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0824,Augmented Track 824,Computational Artist 177,EDM,0.63,0.53,0.13,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0825,Augmented Track 825,Computational Artist 102,Hip-Hop,0.88,0.77,0.42,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0826,Augmented Track 826,Computational Artist 45,Indie,0.56,0.49,0.45,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0827,Augmented Track 827,Computational Artist 14,EDM,0.2,0.43,0.53,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0828,Augmented Track 828,Computational Artist 61,Jazz,0.44,0.43,0.26,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0829,Augmented Track 829,Computational Artist 29,Pop,0.57,0.68,0.82,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0830,Augmented Track 830,Computational Artist 7,Pop,0.84,0.66,0.5,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0831,Augmented Track 831,Computational Artist 146,Folk,0.54,0.47,0.21,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0832,Augmented Track 832,Computational Artist 149,Jazz,0.23,0.69,0.35,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0833,Augmented Track 833,Computational Artist 24,Hip-Hop,0.82,0.86,0.42,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0834,Augmented Track 834,Computational Artist 196,Pop,0.68,0.66,0.64,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0835,Augmented Track 835,Computational Artist 152,Pop,0.63,0.62,0.51,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0836,Augmented Track 836,Computational Artist 147,Hip-Hop,0.68,0.85,0.5,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0837,Augmented Track 837,Computational Artist 120,R&B,0.69,0.35,0.54,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0838,Augmented Track 838,Computational Artist 115,Pop,0.81,0.68,0.66,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0839,Augmented Track 839,Computational Artist 143,EDM,0.54,0.63,0.22,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0840,Augmented Track 840,Computational Artist 92,Pop,0.54,0.72,0.53,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0841,Augmented Track 841,Computational Artist 58,Pop,0.69,0.8,0.89,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0842,Augmented Track 842,Computational Artist 154,R&B,0.53,0.53,0.53,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0843,Augmented Track 843,Computational Artist 18,EDM,0.45,0.54,0.21,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0844,Augmented Track 844,Computational Artist 30,Jazz,0.34,0.49,0.4,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0845,Augmented Track 845,Computational Artist 2,R&B,0.41,0.69,0.16,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0846,Augmented Track 846,Computational Artist 181,Hip-Hop,0.67,0.73,0.49,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0847,Augmented Track 847,Computational Artist 68,R&B,0.41,0.61,0.54,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0848,Augmented Track 848,Computational Artist 166,EDM,0.37,0.44,0.44,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0849,Augmented Track 849,Computational Artist 125,Indie,0.49,0.7,0.21,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0850,Augmented Track 850,Computational Artist 122,Pop,0.8,0.62,0.89,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0851,Augmented Track 851,Computational Artist 41,Pop,0.75,0.65,0.57,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0852,Augmented Track 852,Computational Artist 124,Pop,0.73,0.83,0.85,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0853,Augmented Track 853,Computational Artist 117,Indie,0.51,0.57,0.52,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0854,Augmented Track 854,Computational Artist 139,EDM,0.6,0.68,0.55,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0855,Augmented Track 855,Computational Artist 66,R&B,0.5,0.34,0.56,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0856,Augmented Track 856,Computational Artist 36,Indie,0.37,0.37,0.52,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0857,Augmented Track 857,Computational Artist 75,Jazz,0.45,0.36,0.19,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0858,Augmented Track 858,Computational Artist 191,Indie,0.22,0.64,0.18,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0859,Augmented Track 859,Computational Artist 28,Jazz,0.6,0.5,0.25,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0860,Augmented Track 860,Computational Artist 135,EDM,0.3,0.47,0.33,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0861,Augmented Track 861,Computational Artist 105,Hip-Hop,0.73,0.81,0.32,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0862,Augmented Track 862,Computational Artist 89,Indie,0.48,0.47,0.57,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0863,Augmented Track 863,Computational Artist 179,Jazz,0.53,0.3,0.28,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0864,Augmented Track 864,Computational Artist 37,R&B,0.35,0.46,0.18,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0865,Augmented Track 865,Computational Artist 176,Jazz,0.38,0.42,0.56,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0866,Augmented Track 866,Computational Artist 50,EDM,0.26,0.37,0.36,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0867,Augmented Track 867,Computational Artist 125,Jazz,0.66,0.47,0.25,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0868,Augmented Track 868,Computational Artist 46,Pop,0.58,0.76,0.73,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0869,Augmented Track 869,Computational Artist 175,Indie,0.23,0.53,0.39,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0870,Augmented Track 870,Computational Artist 139,Indie,0.4,0.36,0.4,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0871,Augmented Track 871,Computational Artist 115,Indie,0.49,0.57,0.33,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0872,Augmented Track 872,Computational Artist 179,Indie,0.44,0.5,0.51,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0873,Augmented Track 873,Computational Artist 147,R&B,0.56,0.37,0.39,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0874,Augmented Track 874,Computational Artist 135,Jazz,0.44,0.69,0.32,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0875,Augmented Track 875,Computational Artist 24,EDM,0.54,0.68,0.57,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0876,Augmented Track 876,Computational Artist 177,Jazz,0.67,0.38,0.55,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0877,Augmented Track 877,Computational Artist 157,R&B,0.5,0.38,0.21,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0878,Augmented Track 878,Computational Artist 61,Hip-Hop,0.84,0.78,0.46,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0879,Augmented Track 879,Computational Artist 156,Pop,0.7,0.65,0.82,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0880,Augmented Track 880,Computational Artist 3,Pop,0.61,0.66,0.83,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0881,Augmented Track 881,Computational Artist 163,Indie,0.23,0.42,0.42,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0882,Augmented Track 882,Computational Artist 127,EDM,0.49,0.51,0.2,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0883,Augmented Track 883,Computational Artist 86,Folk,0.26,0.58,0.53,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0884,Augmented Track 884,Computational Artist 160,Jazz,0.67,0.56,0.22,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0885,Augmented Track 885,Computational Artist 59,Hip-Hop,0.67,0.8,0.35,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0886,Augmented Track 886,Computational Artist 88,Hip-Hop,0.62,0.86,0.48,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0887,Augmented Track 887,Computational Artist 14,Jazz,0.4,0.35,0.28,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0888,Augmented Track 888,Computational Artist 166,Jazz,0.53,0.48,0.23,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0889,Augmented Track 889,Computational Artist 184,Hip-Hop,0.75,0.86,0.45,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0890,Augmented Track 890,Computational Artist 183,Folk,0.43,0.65,0.19,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0891,Augmented Track 891,Computational Artist 75,EDM,0.44,0.42,0.12,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0892,Augmented Track 892,Computational Artist 100,Folk,0.56,0.42,0.48,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0893,Augmented Track 893,Computational Artist 161,Folk,0.61,0.37,0.14,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0894,Augmented Track 894,Computational Artist 80,Indie,0.36,0.68,0.13,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0895,Augmented Track 895,Computational Artist 38,EDM,0.41,0.49,0.25,Smooth,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0896,Augmented Track 896,Computational Artist 121,R&B,0.52,0.47,0.3,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0897,Augmented Track 897,Computational Artist 199,Folk,0.22,0.68,0.53,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0898,Augmented Track 898,Computational Artist 11,R&B,0.31,0.34,0.22,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0899,Augmented Track 899,Computational Artist 156,Pop,0.82,0.69,0.84,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0900,Augmented Track 900,Computational Artist 80,Indie,0.39,0.31,0.33,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0901,Augmented Track 901,Computational Artist 177,Indie,0.4,0.59,0.59,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0902,Augmented Track 902,Computational Artist 92,Hip-Hop,0.9,0.8,0.33,Moody,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0903,Augmented Track 903,Computational Artist 176,Folk,0.52,0.51,0.59,Chill,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0904,Augmented Track 904,Computational Artist 173,Folk,0.36,0.38,0.47,Aggressive,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0905,Augmented Track 905,Computational Artist 103,Folk,0.34,0.68,0.45,High Energy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0906,Augmented Track 906,Computational Artist 168,EDM,0.61,0.36,0.31,Anthemic,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0907,Augmented Track 907,Computational Artist 83,EDM,0.37,0.54,0.11,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
TRK-SCALED-0908,Augmented Track 908,Computational Artist 122,R&B,0.46,0.45,0.14,Dreamy,Algorithmically matched via Euclidean distance in vector space.,Spotify API (Augmented)
